city_id,city,country,state_province,latitude,longitude,status,total_processing_time_seconds,vegetation_percentage_2020,high_density_percentage_2020,medium_density_percentage_2020,low_density_percentage_2020,total_pixels_2020,vegetation_pixels_2020,ndvi_mean_2020,images_processed_2020,images_found_2020,cloud_excluded_percentage_2020,vegetation_percentage_2024,high_density_percentage_2024,medium_density_percentage_2024,low_density_percentage_2024,total_pixels_2024,vegetation_pixels_2024,ndvi_mean_2024,images_processed_2024,images_found_2024,cloud_excluded_percentage_2024,vegetation_percentage_change,high_density_percentage_change,medium_density_percentage_change,low_density_percentage_change,output_files_count_2020,output_files_count_2024,geographic_bounds_2020,geographic_bounds_2024,error_message
afc8a587-c353-428b-b948-f6d4b238455c,Manchester,United Kingdom,England,53.39806981341725,-2.3002624511718754,success,496.32,38.976264,20.511267,11.938015,6.526983,526845,205344,0.503127,12,12,49.696369,39.514215,22.53865,11.279851,5.695714,526845,208178,0.534939,12,12,51.13169,0.54,2.03,-0.66,-0.83,0,0,"0.000000,0.000000,0.000000,0.000000","0.000000,0.000000,0.000000,0.000000",
